id,jurisdiction_type_x,rechtbank,gerechtshof,appeal,crime_location,verdict_date_year,verdict_date_month,crime_date_month,crime_date_year,age,minor,criminal_organization,drug_type,jurisdiction_type_y,jeugdstrafrecht
ECLI-NL-RBNHO-2022-7598,['Strafrecht'],noord-holland,,0,amsterdam,2022,jul,jul,2017,23.0,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBNNE-2022-3789,['Strafrecht'],noord-nederland,amsterdam,1,leeuwarden,2022,oct,may,2021,,0,0,"['cocaine', 'heroine', 'hennep']",,0
ECLI-NL-RBROT-2020-10584,['Strafrecht'],rotterdam,,0,,2020,nov,jul,2016,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBOVE-2019-3532,['Strafrecht'],overijssel,,0,,2019,oct,sep,2019,,0,0,"['mierenzuur', 'amfetamines/metamfetamines', 'bmk']",,0
ECLI-NL-RBMAA-2010-BN1304,['Strafrecht'],maastricht,,0,,2010,jul,jun,2009,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBMNE-2015-4171,['Strafrecht'],midden-nederland,,0,,2015,jun,feb,2015,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBOVE-2022-3085,['Strafrecht'],overijssel,,0,,2022,oct,oct,2022,,0,0,"['mdma', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBBRE-2008-BC8900,['Strafrecht'],breda,,0,,2008,apr,dec,2007,,0,0,"['hennep', 'methanol', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBDHA-2018-16325,['Civiel recht; Verbintenissenrecht'],den haag,arnhem-leeuwarden,1,,2018,oct,jun,2006,,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2014-3857,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2014,sep,jan,2012,21.0,0,0,"['cocaine', 'mdma', 'heroine', 'coffeïne']",,0
ECLI-NL-RBROE-2009-BH4791,['Strafrecht'],roermond,’s-hertogenbosch,1,,2009,feb,jul,2007,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBNNE-2022-1343,['Strafrecht'],noord-nederland,,0,,2022,apr,jun,2016,,0,0,"['diazepam', 'amfetamines/metamfetamines']",,0
ECLI-NL-OGEAC-2019-162,['Strafrecht'],,,0,,2019,apr,dec,2018,,0,0,['cocaine'],,0
ECLI-NL-OGEAC-2019-163,['Strafrecht'],,,0,,2019,apr,dec,2018,23.0,0,1,['cocaine'],,0
ECLI-NL-RBDHA-2017-3040,['Strafrecht'],den haag,,0,,2017,mar,aug,2016,,0,0,['cocaine'],,0
ECLI-NL-RBMNE-2016-6341,['Strafrecht'],midden-nederland,,0,,2016,nov,jan,2015,,0,0,"['ghb', 'mdma', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBNNE-2018-1560,['Strafrecht'],noord-nederland,,0,,2018,apr,jan,2017,,0,0,['cocaine'],,0
ECLI-NL-RBNNE-2019-172,['Strafrecht'],noord-nederland,,0,,2019,jan,jan,2013,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'methanol']",,0
ECLI-NL-RBASS-2008-BD7883,['Strafrecht'],assen,,0,,2008,jul,jan,2007,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-GHSHE-2020-1798,['Strafrecht'],oost-brabant,'s-hertogenbosch,1,,2020,jun,oct,2015,,0,0,"['methanol', 'mdma', 'aceton', 'mierenzuur', 'amfetamines/metamfetamines', 'mefedron']",,0
ECLI-NL-RBMNE-2020-152,['Strafrecht'],midden-nederland,,0,soest,2020,jan,sep,2017,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBZUT-2010-BK8795,['Strafrecht'],zutphen,,0,vaassen,2010,jan,sep,2009,,0,0,"['hennep', '2c-b', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', '2cb', 'mdea']",,0
ECLI-NL-RBAMS-2017-1592,['Strafrecht'],amsterdam,,0,amsterdam,2017,mar,aug,2016,,0,0,"['cocaine', 'hasjiesj', 'heroine', 'hennep']",,0
ECLI-NL-RBNHO-2015-3477,['Strafrecht'],noord-holland,,0,,2015,apr,aug,2014,,0,0,['cocaine'],,0
ECLI-NL-RBNHO-2022-11414,['Strafrecht'],noord-holland,,0,,2022,dec,mar,2016,,0,0,"['2c-b', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBNHO-2022-11397,['Strafrecht'],noord-holland,,0,,2022,dec,mar,2016,23.0,0,0,"['2c-b', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBGEL-2020-6890,['Strafrecht'],gelderland,,0,winterswijk,2020,dec,feb,2020,,0,0,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBMAA-2008-BD4798,['Strafrecht'],maastricht,,0,,2008,jun,jan,2008,,0,0,"['diacetylmorfine', 'heroine', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBSGR-2010-BO8909,['Strafrecht'],’s-gravenhage,amsterdam,1,,2010,dec,feb,2010,,0,1,"['cocaine', 'fenacetine', 'hennep']",,0
ECLI-NL-RBROT-2017-7038,['Strafrecht'],rotterdam,,0,,2017,sep,may,2017,,0,0,"['diazepam', '2c-b', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-GHDHA-2019-323,['Strafrecht'],den haag,den haag,1,zoetermeer,2019,feb,jun,2012,,0,0,"['hasjiesj', 'mdma', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-PHR-2009-BJ3565,['Strafrecht'],'s-hertogenbosch,arnhem,1,,2009,nov,nov,2006,,0,0,"['cocaine', 'hasjiesj', 'hennep']",,0
ECLI-NL-PHR-2009-BJ3566,['Strafrecht'],'s-hertogenbosch,arnhem,1,,2009,nov,nov,2006,,0,0,"['cocaine', 'hasjiesj', 'hennep']",,0
ECLI-NL-RBGEL-2017-2664,['Strafrecht'],gelderland,arnhem-leeuwarden,1,,2017,may,mar,2016,,0,0,"['diacetylmorfine', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-RBAMS-2017-10187,['Strafrecht'],amsterdam,,0,amsterdam,2017,dec,aug,2017,,0,0,"['cocaine', 'hasjiesj']",,0
ECLI-NL-RBNHO-2020-10934,['Strafrecht'],noord-holland,,0,,2020,dec,sep,2020,,0,0,['cocaine'],,0
ECLI-NL-RBNNE-2016-1834,['Strafrecht'],noord-nederland,,0,,2016,mar,jul,2014,,0,1,"['cocaine', 'crack', 'heroine']",,0
ECLI-NL-RBMAA-2010-BO3371,['Strafrecht'],maastricht,,0,,2010,oct,may,2008,,0,1,"['diacetylmorfine', 'heroine', 'mdma', 'tenamfetamine', 'amfetamines/metamfetamines', 'cocaine', 'mdea']",,0
ECLI-NL-RBROT-2007-BB7884,['Strafrecht'],rotterdam,,0,,2007,nov,oct,2005,,0,0,"['pmk', 'mdma', 'benzylmethylketon', 'tenamfetamine', 'aceton', 'bmk', 'mierenzuur', 'amfetamines/metamfetamines', 'piperonylmethylketon', 'mdea']",,0
ECLI-NL-RBMNE-2018-1420,['Strafrecht'],midden-nederland,,0,,2018,apr,aug,2017,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBNHO-2020-10450,['Strafrecht'],noord-holland,,0,castricum,2020,dec,jun,2020,,0,0,['hasjiesj'],,0
ECLI-NL-RBMNE-2013-5235,['Strafrecht'],midden-nederland,,0,,2013,sep,jan,2009,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBAMS-2012-BZ1000,['Strafrecht'],amsterdam,,0,,2012,nov,oct,2012,,0,0,"['hasjiesj', 'mdma', 'hennep', 'xtc']",,0
ECLI-NL-RBZWB-2015-5598,['Strafrecht'],zeeland-west-brabant,,0,breda,2015,aug,dec,2014,,0,0,"['mdma', 'tenamfetamine', 'mierenzuur', 'amfetamines/metamfetamines', 'coffeïne', 'mdea']",,0
ECLI-NL-GHSHE-2020-1764,['Strafrecht'],oost-brabant,'s-hertogenbosch,1,,2020,jun,aug,2015,,0,0,"['methanol', 'mdma', 'aceton', 'mierenzuur', 'amfetamines/metamfetamines', 'mefedron']",,0
ECLI-NL-RBMAA-2009-BK7906,['Strafrecht'],maastricht,’s-hertogenbosch,1,,2009,dec,aug,2009,,0,1,"['heroine', 'hennep', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine', 'mdea']",,0
ECLI-NL-RBMAA-2010-BO3654,['Strafrecht'],maastricht,,0,,2010,oct,may,2008,,0,1,"['diacetylmorfine', 'heroine', 'mdma', 'tenamfetamine', 'amfetamines/metamfetamines', 'cocaine', 'mdea']",,0
ECLI-NL-RBROT-2021-6111,['Strafrecht'],rotterdam,,0,,2021,jun,jan,2016,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBSHE-2012-BV7949,['Strafrecht'],'s-hertogenbosch,,0,,2012,mar,feb,2012,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBOBR-2018-1935,['Strafrecht'],oost-brabant,,0,,2018,apr,may,2016,,0,0,"['methanol', 'mdma', 'aceton', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines', 'mefedron']",,0
ECLI-NL-RBLIM-2015-6567,['Strafrecht'],limburg,,0,,2015,jul,jun,2013,,0,0,"['mdma', 'tenamfetamine', 'amfetamines/metamfetamines', 'xtc', 'cocaine', 'mdea']",,0
ECLI-NL-RBROT-2017-7037,['Strafrecht'],rotterdam,,0,,2017,sep,may,2017,,0,0,"['diazepam', 'hennep', '2c-b', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-GHARL-2022-10144,['Strafrecht'],noord-nederland,,0,,2022,nov,jul,2020,,0,0,['cocaine'],,0
ECLI-NL-RBNNE-2019-1121,['Strafrecht'],noord-nederland,,0,harlingen,2019,mar,sep,2018,,0,0,"['ghb', 'hennep']",,0
ECLI-NL-RBNNE-2017-2021,['Strafrecht'],noord-nederland,,0,,2017,may,may,2015,,0,0,"['psilocine', 'heroine', 'hennep', 'psilocybine', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', ""paddo's"", 'xtc', 'cocaine']",,0
ECLI-NL-RBMNE-2015-2092,['Strafrecht'],midden-nederland,,0,,2015,mar,nov,2014,,0,0,"['cocaine', 'mdma', 'hennep', 'xtc']",,0
ECLI-NL-RBGEL-2015-6679,['Strafrecht'],gelderland,,0,,2015,oct,may,2015,,0,0,"['hennep', 'tenamfetamine', 'mdma', 'amfetamines/metamfetamines', 'mdea']",,0
ECLI-NL-GHSHE-2014-2,['Strafrecht'],breda,'s-hertogenbosch,1,,2014,jan,dec,2013,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBNNE-2021-2984,['Strafrecht'],noord-nederland,,0,,2021,jul,feb,2020,,0,0,"['heroine', 'mdma', 'crack', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBAMS-2017-3253,['Strafrecht'],amsterdam,,0,,2017,may,dec,2015,,0,1,"['ghb', 'krokodil', 'gbl', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBGEL-2023-178,['Strafrecht'],gelderland,,0,arnhem,2023,jan,dec,2020,,0,0,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBZUT-2012-BV1207,['Strafrecht'],zutphen,,0,,2012,jan,sep,2009,19.0,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBNNE-2019-2904,['Strafrecht'],noord-nederland,,0,marum,2019,jul,oct,2018,18.0,0,0,['cocaine'],['Strafrecht'],1
ECLI-NL-RBGEL-2017-5471,['Strafrecht'],gelderland,,0,,2017,oct,oct,2017,,0,0,['cocaine'],,0
ECLI-NL-RBSGR-2008-BF3315,['Strafrecht'],'s-gravenhage,,0,,2008,sep,feb,2006,20.0,0,0,['cocaine'],,0
ECLI-NL-GHSHE-2016-3125,['Strafrecht'],oost-brabant,'s-hertogenbosch,1,,2016,jul,nov,2011,,0,0,"['mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBNHO-2022-11405,['Strafrecht'],noord-holland,,0,,2022,dec,mar,2016,22.0,0,0,"['2c-b', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBDHA-2019-1624,['Strafrecht'],den haag,,0,,2019,feb,jul,2018,,0,0,"['cocaine', 'ghb', 'mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBGRO-2010-BM9850,['Strafrecht'],groningen,,0,,2010,jun,nov,2008,,0,0,"['cocaine', 'hennep']",,0
ECLI-NL-RBHAA-2012-BV8887,['Strafrecht'],haarlem,,0,,2012,feb,nov,2011,,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2022-562,['Strafrecht'],noord-holland,amsterdam,1,,2022,feb,jun,2016,,0,0,['cocaine'],,0
ECLI-NL-RBMNE-2022-1509,['Strafrecht'],midden-nederland,,0,,2022,apr,jul,2021,19.0,0,0,"['cocaine', 'hasjiesj', 'heroine', 'hennep']",,0
ECLI-NL-OGEAA-2021-72,['Strafrecht'],,,0,,2021,feb,oct,2020,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-OGEAA-2021-73,['Strafrecht'],,,0,,2021,feb,oct,2020,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBGEL-2022-6882,['Strafrecht'],gelderland,,0,,2022,dec,aug,2019,,0,0,"['mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBDHA-2020-12656,['Strafrecht'],den haag,,0,,2020,dec,may,2020,,0,0,"['ghb', 'heroine', 'hennep', '2c-b', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'methadon', 'xtc', 'cocaine']",,0
ECLI-NL-RBOVE-2017-2201,['Strafrecht'],overijssel,,0,,2017,may,sep,2016,,0,0,"['heroine', 'hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'methadon', 'xtc', 'cocaine']",,0
ECLI-NL-RBAMS-2018-7660,['Strafrecht'],amsterdam,,0,amsterdam,2018,oct,jul,2018,,0,0,['cocaine'],,0
ECLI-NL-RBBRE-2011-BP4045,['Strafrecht'],breda,,0,,2011,feb,jan,2010,,0,0,"['methanol', 'bmk', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines']",,0
ECLI-NL-PHR-2013-BY5725,['Strafrecht'],.,amsterdam,1,,2013,feb,oct,2010,,0,0,"['cocaine', 'hasjiesj', 'heroine', 'hennep']",,0
ECLI-NL-RBROT-2020-6578,['Strafrecht'],rotterdam,,0,,2020,jul,jul,2019,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBSGR-2008-BF3311,['Strafrecht'],'s-gravenhage,,0,,2008,sep,feb,2006,,0,0,"['cocaine', 'hennep']",,0
ECLI-NL-RBOBR-2017-5897,['Strafrecht'],oost-brabant,,0,,2017,nov,sep,2016,,0,0,"['cocaine', 'mdma', 'xtc']",,0
ECLI-NL-RBAMS-2022-77,['Strafrecht'],amsterdam,,0,,2022,jan,dec,2021,,0,0,"['mdma', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBUTR-2012-BX2080,['Strafrecht'],utrecht,,0,,2012,jun,apr,2012,,0,0,"['heroine', 'hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-GHSHE-2022-2666,['Strafrecht'],zeeland-west-brabant,'s-hertogenbosch,1,,2022,jul,may,2016,,0,0,"['cocaine', 'mdma', 'amfetamines/metamfetamines', 'heroine']",,0
ECLI-NL-RBZWB-2022-1187,['Strafrecht'],zeeland-west-brabant,,0,,2022,mar,jul,2021,,0,0,['heroine'],,0
ECLI-NL-RBOBR-2017-6074,['Strafrecht'],oost-brabant,,0,,2017,nov,sep,2016,,0,0,"['hennep', 'mdma', 'hasjiesj', 'xtc', 'cocaine']",,0
ECLI-NL-RBMNE-2016-6342,['Strafrecht'],midden-nederland,,0,,2016,nov,jan,2015,,0,0,"['ghb', 'mdma', 'amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBGEL-2017-2162,['Strafrecht'],gelderland,,0,,2017,mar,sep,2016,,0,0,"['hennep', '2c-b', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBOVE-2016-5536,['Strafrecht'],overijssel,,0,,2016,oct,nov,2015,,0,0,"['ghb', '2c-b', 'mdma', 'tenamfetamine', 'aceton', 'bmk', 'amfetamines/metamfetamines', 'xtc', 'mdea', 'coffeïne', 'ketamine']",,0
ECLI-NL-RBBRE-2005-AT4649,['Strafrecht'],breda,,0,,2005,apr,jan,1998,,0,0,"['heroine', 'hennep', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine', 'mdea']",,0
ECLI-NL-RBROT-2021-12073,['Strafrecht'],rotterdam,,0,,2021,nov,aug,2021,,0,0,"['cocaine', 'hasjiesj', 'heroine']",,0
ECLI-NL-GHLEE-2010-BO8408,['Strafrecht'],groningen,leeuwarden,1,,2010,dec,oct,2007,,0,0,"['diacetylmorfine', 'heroine', 'amfetamines/metamfetamines', 'methadon', 'cocaine']",,0
ECLI-NL-RBAMS-2021-205,['Strafrecht'],amsterdam,,0,,2021,jan,nov,2020,20.0,0,0,"['cocaine', 'mdma']",,0
ECLI-NL-RBAMS-2022-5604,['Strafrecht; Materieel strafrecht'],amsterdam,,0,,2022,sep,oct,2021,22.0,0,0,"['cocaine', 'mdma', 'hasjiesj']",['Strafrecht; Materieel strafrecht'],1
ECLI-NL-RBNNE-2014-5098,['Strafrecht'],noord-nederland,,0,,2014,oct,jan,2014,,0,0,"['cocaine', 'diacetylmorfine', 'heroine', 'hennep']",,0
ECLI-NL-OGEAC-2019-161,['Strafrecht'],,,0,,2019,apr,dec,2018,,0,1,['cocaine'],,0
ECLI-NL-RBROT-2019-1505,['Strafrecht'],rotterdam,,0,,2019,feb,may,2017,,0,0,"['2c-b', 'mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBROT-2019-2837,['Strafrecht'],rotterdam,,0,,2019,mar,apr,2017,,0,0,['cocaine'],,0
ECLI-NL-GHAMS-2013-BZ7361,['Strafrecht'],haarlem,amsterdam,1,,2013,apr,jun,2012,,0,0,['cocaine'],,0
ECLI-NL-RBAMS-2021-845,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2021,feb,sep,2018,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBOBR-2018-3041,['Strafrecht'],oost-brabant,,0,,2018,jun,may,2017,,0,0,"['formamide', 'mdma', 'amfetamines/metamfetamines', 'bmk']",,0
ECLI-NL-RBMNE-2020-153,['Strafrecht'],midden-nederland,,0,soest,2020,jan,sep,2017,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBMNE-2020-168,['Strafrecht'],midden-nederland,,0,soest,2020,jan,sep,2017,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBNNE-2016-3231,['Strafrecht'],noord-nederland,,0,,2016,mar,sep,2014,,0,1,"['cocaine', 'amfetamines/metamfetamines', 'crack']",,0
ECLI-NL-RBROT-2019-6323,['Strafrecht'],rotterdam,,0,,2019,aug,aug,2017,,0,1,"['cocaine', 'amfetamines/metamfetamines', 'gbl']",,0
ECLI-NL-RBUTR-2006-AY5786,['Strafrecht'],utrecht,,0,,2006,aug,jul,2006,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2018-10764,['Strafrecht'],rotterdam,,0,,2018,dec,jun,2018,,0,0,['heroine'],,0
ECLI-NL-RBAMS-2019-4908,['Strafrecht'],amsterdam,,0,,2019,jul,oct,2018,,0,0,['cocaine'],,0
ECLI-NL-RBOVE-2016-5535,['Strafrecht'],overijssel,,0,,2016,oct,apr,2014,21.0,0,0,['cocaine'],,0
ECLI-NL-RBGEL-2020-1349,['Strafrecht'],gelderland,,0,,2020,mar,sep,2019,23.0,0,0,['cocaine'],,0
ECLI-NL-RBAMS-2018-8803,['Strafrecht; Materieel strafrecht'],amsterdam,,0,amsterdam,2018,jun,aug,2017,18.0,0,0,"['cocaine', 'mdma', 'hennep', 'xtc']",,0
ECLI-NL-RBNNE-2016-3145,['Strafrecht'],noord-nederland,,0,,2016,mar,jul,2014,,0,1,"['heroine', 'hennep', 'crack', 'hasjiesj', 'cocaine']",,0
ECLI-NL-RBGEL-2017-114,['Strafrecht'],gelderland,,0,,2017,jan,sep,2016,,0,0,"['ghb', 'mdma', 'amfetamines/metamfetamines', 'xtc', 'cocaine', 'ketamine']",,0
ECLI-NL-RBAMS-2019-8942,['Strafrecht; Materieel strafrecht'],amsterdam,,0,,2019,nov,sep,2019,,0,0,"['cocaine', 'mdma', 'heroine']",,0
ECLI-NL-RBHAA-2007-BA4892,['Strafrecht'],haarlem,amsterdam,1,,2007,may,may,2000,,0,1,"['hasjiesj', 'hennep']",,0
ECLI-NL-RBZWB-2021-1554,['Strafrecht'],zeeland-west-brabant,,0,,2021,mar,apr,2020,,0,0,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBHAA-2011-BU4112,['Strafrecht'],haarlem,,0,,2011,nov,jul,2011,,0,0,['cocaine'],,0
ECLI-NL-RBHAA-2012-BX1431,['Strafrecht'],haarlem,,0,,2012,jul,oct,2010,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBAMS-2021-847,['Strafrecht'],amsterdam,amsterdam,1,amsterdam,2021,feb,jul,2018,,0,0,"['cocaine', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBROT-2021-7538,['Strafrecht'],rotterdam,,0,,2021,jul,nov,2020,,0,0,['cocaine'],,0
ECLI-NL-RBROT-2019-2248,['Strafrecht'],rotterdam,,0,,2019,jan,sep,2018,,0,0,"['cocaine', 'lidocaïne', 'fenacetine', 'heroine']",,0
ECLI-NL-RBGEL-2015-2004,['Strafrecht'],gelderland,,0,elst,2015,mar,nov,2014,,0,0,"['hennep', 'mdma', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'cocaine']",,0
ECLI-NL-RBROE-2011-BQ9828,['Strafrecht'],roermond,,0,,2011,jun,jan,2010,,0,0,['hennep'],,0
ECLI-NL-RBZWB-2020-6540,['Strafrecht'],zeeland-west-brabant,,0,,2020,dec,jul,2020,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-RBNHO-2021-5342,['Strafrecht'],noord-holland,,0,maastricht,2021,jun,jun,2020,,0,1,['cocaine'],,0
ECLI-NL-RBASS-2011-BQ6620,['Strafrecht'],assen,,0,,2011,may,jan,2010,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-RBAMS-2012-BZ0996,['Strafrecht'],amsterdam,,0,,2012,nov,oct,2012,,0,0,"['hasjiesj', 'mdma', 'hennep', 'xtc']",,0
ECLI-NL-RBAMS-2019-967,['Strafrecht'],amsterdam,,0,amsterdam,2019,feb,mar,2018,,0,0,"['cocaine', 'mdma']",,0
ECLI-NL-RBGEL-2018-2107,['Strafrecht'],gelderland,,0,roosendaal,2018,apr,may,2017,,0,0,"['mdma', 'amfetamines/metamfetamines', 'xtc']",,0
ECLI-NL-RBMNE-2019-2083,['Strafrecht'],midden-nederland,,0,amersfoort,2019,jan,jul,2018,,0,0,"['cocaine', 'heroine']",,0
ECLI-NL-GHARL-2015-7279,['Strafrecht'],zutphen,23,1,,2015,sep,may,2006,,0,0,"['pmk', 'methanol', 'mdma', 'aceton', 'mierenzuur', 'formamide', 'amfetamines/metamfetamines', 'xtc', 'cocaine', 'mdea']",,0
ECLI-NL-PHR-2007-BA7898,['Strafrecht'],amsterdam,amsterdam,1,,2007,oct,mar,2001,,0,0,['amfetamines/metamfetamines'],,0
ECLI-NL-RBROT-2018-10763,['Strafrecht'],rotterdam,,0,,2018,dec,jun,2018,,0,0,['heroine'],,0
ECLI-NL-RBGEL-2019-2534,['Strafrecht'],gelderland,,0,apeldoorn,2019,may,oct,2018,,0,0,"['ghb', 'gbl', 'aceton', 'amfetamines/metamfetamines', 'cocaine']",,0
ECLI-NL-RBALM-2010-BN9808,['Strafrecht'],almelo,,0,,2010,oct,jan,2008,,0,0,"['ghb', 'hennep', 'mdma', 'tenamfetamine', 'hasjiesj', 'amfetamines/metamfetamines', 'xtc', 'mdea']",,0
ECLI-NL-RBMNE-2018-1415,['Strafrecht'],midden-nederland,,0,,2018,apr,aug,2017,,0,1,"['amfetamines/metamfetamines', 'hennep']",,0
ECLI-NL-RBGEL-2022-3605,['Strafrecht'],gelderland,,0,,2022,jul,jan,2018,,0,0,"['cocaine', 'mdma', 'xtc']",,0
ECLI-NL-RBMNE-2013-3629,['Strafrecht'],midden-nederland,,0,utrecht,2013,jun,may,2012,,0,0,"['hasjiesj', 'hennep']",,0
ECLI-NL-OGEAA-2021-66,['Strafrecht'],,,0,,2021,feb,oct,2020,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-OGEAA-2021-67,['Strafrecht'],,,0,,2021,feb,oct,2020,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-OGEAA-2021-68,['Strafrecht'],,,0,,2021,feb,oct,2020,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-OGEAA-2021-69,['Strafrecht'],,,0,,2021,feb,oct,2020,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-OGEAA-2021-70,['Strafrecht'],,,0,,2021,feb,oct,2020,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-OGEAA-2021-71,['Strafrecht'],,,0,,2021,feb,oct,2020,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-OGEAA-2021-74,['Strafrecht'],,,0,,2021,feb,oct,2020,,0,1,"['cocaine', 'amfetamines/metamfetamines']",,0
ECLI-NL-RBNNE-2019-192,['Strafrecht'],noord-nederland,,0,,2019,jan,jan,2014,,0,0,['cocaine'],,0
ECLI-NL-RBZWB-2022-2659,['Strafrecht'],zeeland-west-brabant,,0,,2022,may,nov,2021,19.0,0,0,"['heroine', 'coffeïne']",['Strafrecht'],1
ECLI-NL-RBOVE-2021-1228,['Strafrecht'],overijssel,,0,emmen,2021,mar,may,2019,,0,0,"['hasjiesj', 'heroine']",,0
ECLI-NL-RBOVE-2021-1230,['Strafrecht'],overijssel,,0,emmen,2021,mar,may,2019,,0,0,['heroine'],,0
ECLI-NL-RBNNE-2022-4462,['Strafrecht'],noord-nederland,,0,,2022,nov,nov,2020,,0,1,"['heroine', 'hennep', 'amfetamines/metamfetamines', 'coffeïne', 'cocaine']",,0
ECLI-NL-RBZLY-2009-BK8521,['Strafrecht'],zwolle-lelystad,,0,,2009,nov,jun,2008,,0,0,"['cocaine', 'hasjiesj', 'diacetylmorfine', 'heroine']",,0
ECLI-NL-RBAMS-2020-2488,['Strafrecht'],amsterdam,,0,amsterdam,2020,may,jan,2020,,0,0,"['cocaine', 'mdma']",,0
ECLI-NL-RBGEL-2017-3924,['Strafrecht'],gelderland,,0,,2017,jul,feb,2017,21.0,0,0,"['cocaine', 'diacetylmorfine', 'heroine']",,0
